run_name,condition,base,seed,cell,project,training_steps,preflight_steps,design_cells,family,cell_feedback,cell_history,cell_gradient,cell_predictor,policy_id,target_env_steps,actual_env_steps,window_limit,scalar_window_limit,environment,frameskip,snapshot_path,valid_sample_count,in_bounds_fraction,visited_cell_fraction,active_unit_fraction,silent_unit_fraction,active_unit_mean_spatial_information,active_only_map_cosine,unique_active_peak_bins,mean_physical_step_distance,stationary_step_fraction,path_efficiency,mean_absolute_circular_yaw_change,mono_field_unit_fraction,mean_primary_secondary_peak_distance,median_dominant_peak_nearest_neighbor_distance,graph_available,graph_reliable_edge_count,graph_reliable_edge_density,graph_largest_weak_component_size,graph_largest_strong_component_size,graph_reachable_pair_fraction,graph_mean_reachable_shortest_path_hops,graph_median_reachable_shortest_path_hops,graph_reliable_global_efficiency,graph_undirected_clustering,graph_directed_reciprocity,graph_small_world_propensity,graph_max_total_degree_fraction,graph_degree_herfindahl,graph_spatial_endpoint_valid_fraction,graph_reliable_edge_peak_distance_mean,graph_tctrl_peak_distance_correlation,graph_tctrl_peak_distance_pair_count,graph_prospective_attempt_count,graph_prospective_success_count,graph_prospective_success_fraction,graph_grounded_controllability
CPD_C15_ADD_CA3_BPTT_GOAL_S99,CPD_C15_ADD_CA3_BPTT_GOAL,C15,99,additive_ca3_bptt_goal,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,additive,ca3,bptt,goal,0,50000000,50003968,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_ADD_CA3_BPTT_GOAL_S99/policy_00/snapshot_target_000050000000_actual_000050003968.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.1369755119085312,0.23875120439179534,14.0,34.1171760559082,0.023470643891223178,0.20014513919919746,16.545679092407227,0.1875,1078.490478515625,150.0,1,6.0,0.02500000037252903,4.0,1.0,0.0416666679084301,1.5,1.0,0.03263888880610466,0.0,0.0,1.0,0.1666666716337204,0.125,0.0,0.0,0.0,0.0,22250.0,14083.0,0.6329438090324402,0.0
CPD_C15_ADD_CA3_BPTT_GOAL_S99,CPD_C15_ADD_CA3_BPTT_GOAL,C15,99,additive_ca3_bptt_goal,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,additive,ca3,bptt,goal,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_ADD_CA3_BPTT_GOAL_S99/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8753462603878116,1.0,0.0,0.18572109937667847,0.17708988710863002,13.0,35.264095306396484,0.015298545417556708,0.15761699123596568,16.647478103637695,0.125,1312.348876953125,100.0,1,7.0,0.02916666679084301,4.0,1.0,0.04583333432674408,1.454545497894287,1.0,0.03680555522441864,0.0,0.0,1.0,0.1428571492433548,0.10204081982374191,0.0,0.0,0.0,0.0,37361.0,23821.0,0.6375899910926819,0.0
CPD_C15_ADD_CA3_BPTT_PASS_S123,CPD_C15_ADD_CA3_BPTT_PASS,C15,123,additive_ca3_bptt_passive,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,additive,ca3,bptt,passive,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_ADD_CA3_BPTT_PASS_S123/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.037332404404878616,0.4078258427608374,16.0,33.91460037231445,0.02554659124436622,0.2423190483835946,12.269198417663574,0.0,1348.7310791015625,300.0,1,2.0,0.008333333767950535,2.0,1.0,0.008333333767950535,1.0,1.0,0.008333333767950535,0.0,0.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,107.0,29.0,0.2710280418395996,0.0
CPD_C15_ADD_CA3_BPTT_PASS_S123,CPD_C15_ADD_CA3_BPTT_PASS,C15,123,additive_ca3_bptt_passive,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,additive,ca3,bptt,passive,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_ADD_CA3_BPTT_PASS_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.10393045842647552,0.300458444592693,14.0,32.256927490234375,0.01744322053723085,0.09368006914959823,16.678607940673828,0.0,1314.7109375,120.71067810058594,1,8.0,0.03333333507180214,5.0,1.0,0.05833333358168602,1.5714285373687744,1.0,0.04444444552063942,0.0,0.0,1.0,0.125,0.1015625,0.0,0.0,0.0,0.0,12663.0,8721.0,0.6886993646621704,0.0
CPD_C15_ADD_CA3_BPTT_PASS_S123,CPD_C15_ADD_CA3_BPTT_PASS,C15,123,additive_ca3_bptt_passive,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,additive,ca3,bptt,passive,0,50000000,50003968,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_ADD_CA3_BPTT_PASS_S123/policy_00/snapshot_target_000050000000_actual_000050003968.npz,100000.0,1.0,0.8781163434903048,1.0,0.0,0.10653695464134216,0.27222943389445037,14.0,32.27235794067383,0.0144429300840131,0.08130683977160205,16.639081954956055,0.125,1282.9698486328125,161.80340576171875,1,9.0,0.03750000149011612,5.0,1.0,0.0833333358168602,1.850000023841858,2.0,0.05659722164273262,0.1458333283662796,0.0,0.2928932309150696,0.1666666716337204,0.1111111119389534,0.0,0.0,0.0,0.0,36430.0,26258.0,0.7207795977592468,0.0
CPD_C15_ADD_CA3_BPTT_PASS_S123,CPD_C15_ADD_CA3_BPTT_PASS,C15,123,additive_ca3_bptt_passive,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,additive,ca3,bptt,passive,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_ADD_CA3_BPTT_PASS_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8781163434903048,1.0,0.0,0.10867957025766373,0.27978808026815294,15.0,32.24382019042969,0.014392074696393337,0.07260693661819137,16.711946487426758,0.0,1371.97265625,223.60679626464844,1,10.0,0.0416666679084301,10.0,1.0,0.1875,3.2666666507720947,3.0,0.0864335298538208,0.1041666641831398,0.0,0.18546368181705475,0.15000000596046448,0.10999999940395355,0.0,0.0,0.0,0.0,62128.0,45524.0,0.7327452898025513,0.0
CPD_C15_ADD_CA3_BPTT_PASS_S8,CPD_C15_ADD_CA3_BPTT_PASS,C15,8,additive_ca3_bptt_passive,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,additive,ca3,bptt,passive,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_ADD_CA3_BPTT_PASS_S8/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.06916133314371109,0.25942832790426373,15.0,35.47188186645508,0.016327568667344864,0.143172614867911,15.518362998962402,0.0,1291.755859375,316.2277526855469,1,4.0,0.01666666753590107,3.0,1.0,0.01666666753590107,1.0,1.0,0.01666666753590107,0.0,0.0,1.0,0.25,0.15625,0.0,0.0,0.0,0.0,313.0,159.0,0.5079872012138367,0.0
CPD_C15_ADD_CA3_BPTT_PASS_S8,CPD_C15_ADD_CA3_BPTT_PASS,C15,8,additive_ca3_bptt_passive,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,additive,ca3,bptt,passive,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_ADD_CA3_BPTT_PASS_S8/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.12964050471782684,0.29848792815944347,15.0,32.05226516723633,0.01953685152603049,0.07849924416302281,16.784135818481445,0.0625,1426.6978759765625,100.0,1,9.0,0.03750000149011612,6.0,1.0,0.10000000149011612,2.125,2.0,0.061944443732500076,0.0,0.0,1.0,0.1666666716337204,0.10493826866149902,0.0,0.0,0.0,0.0,15047.0,10960.0,0.7283843755722046,0.0
CPD_C15_ADD_CA3_BPTT_PASS_S8,CPD_C15_ADD_CA3_BPTT_PASS,C15,8,additive_ca3_bptt_passive,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,additive,ca3,bptt,passive,0,50000000,50003968,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_ADD_CA3_BPTT_PASS_S8/policy_00/snapshot_target_000050000000_actual_000050003968.npz,100000.0,1.0,0.8642659279778393,1.0,0.0,0.14056861400604248,0.2474200361003168,14.0,32.1512451171875,0.01526756380132841,0.06773572768904391,16.86248207092285,0.0625,1057.12158203125,150.0,1,10.0,0.0416666679084301,11.0,1.0,0.2291666716337204,4.0,4.0,0.09257771074771881,0.0,0.0,0.2928932309150696,0.10000000149011612,0.0949999988079071,0.0,0.0,0.0,0.0,42166.0,32096.0,0.7611820101737976,0.0
CPD_C15_ADD_CA3_BPTT_PASS_S8,CPD_C15_ADD_CA3_BPTT_PASS,C15,8,additive_ca3_bptt_passive,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,additive,ca3,bptt,passive,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_ADD_CA3_BPTT_PASS_S8/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8781163434903048,1.0,0.0,0.16059331595897675,0.24324066296339647,15.0,32.13401794433594,0.018297768465591245,0.09196343275145552,16.86798858642578,0.0625,1121.8465576171875,120.71067810058594,1,11.0,0.04583333432674408,11.0,1.0,0.23333333432674408,3.9464285373687744,3.5,0.09674438089132309,0.0,0.0,0.8683252930641174,0.09090909361839294,0.08264462649822235,0.0,0.0,0.0,0.0,69324.0,54640.0,0.7881830334663391,0.0
CPD_C15_ADD_CA3_BPTT_PASS_S99,CPD_C15_ADD_CA3_BPTT_PASS,C15,99,additive_ca3_bptt_passive,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,additive,ca3,bptt,passive,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_ADD_CA3_BPTT_PASS_S99/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.05296783149242401,0.4010783886077277,15.0,35.22991943359375,0.022688425850561616,0.20609771690105116,13.392786026000977,0.0,1344.6129150390625,141.42135620117188,1,2.0,0.008333333767950535,2.0,1.0,0.008333333767950535,1.0,1.0,0.008333333767950535,0.0,0.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,240.0,69.0,0.2874999940395355,0.0
CPD_C15_ADD_CA3_BPTT_PASS_S99,CPD_C15_ADD_CA3_BPTT_PASS,C15,99,additive_ca3_bptt_passive,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,additive,ca3,bptt,passive,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_ADD_CA3_BPTT_PASS_S99/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.13035032153129578,0.2973779871396296,14.0,32.13243103027344,0.016271738025017798,0.06377273668315132,16.74220848083496,0.0,1095.3216552734375,200.0,1,10.0,0.0416666679084301,11.0,1.0,0.2083333283662796,3.5999999046325684,3.0,0.08988756686449051,0.0,0.0,0.2928932309150696,0.15000000596046448,0.10000000149011612,0.0,0.0,0.0,0.0,15738.0,11073.0,0.7035836577415466,0.0
CPD_C15_ADD_CA3_BPTT_PASS_S99,CPD_C15_ADD_CA3_BPTT_PASS,C15,99,additive_ca3_bptt_passive,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,additive,ca3,bptt,passive,0,50000000,50003968,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_ADD_CA3_BPTT_PASS_S99/policy_00/snapshot_target_000050000000_actual_000050003968.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.13211756944656372,0.31539431045298927,15.0,32.02261734008789,0.019895841809748557,0.09507719891218559,16.807659149169922,0.0,1116.7674560546875,120.71067810058594,1,14.0,0.05833333358168602,13.0,10.0,0.5041666626930237,5.090909004211426,5.0,0.1586524397134781,0.0,0.0,0.2928932309150696,0.1428571492433548,0.07908163219690323,0.0,0.0,0.0,0.0,44729.0,32889.0,0.735294759273529,0.0
CPD_C15_ADD_CA3_BPTT_PASS_S99,CPD_C15_ADD_CA3_BPTT_PASS,C15,99,additive_ca3_bptt_passive,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,additive,ca3,bptt,passive,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_ADD_CA3_BPTT_PASS_S99/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.14507636427879333,0.27084957521238134,13.0,32.0416145324707,0.014494817467017933,0.06269651992553002,16.864723205566406,0.0,1257.946044921875,150.0,1,10.0,0.0416666679084301,6.0,1.0,0.12083332985639572,2.2413792610168457,2.0,0.0716666653752327,0.0,0.0,1.0,0.15000000596046448,0.0949999988079071,0.0,0.0,0.0,0.0,74806.0,56086.0,0.7497527003288269,0.0
CPD_C15_ADD_CA3_BPTT_S123,CPD_C15_ADD_CA3_BPTT,C15,123,additive_ca3_bptt_none,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,additive,ca3,bptt,none,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_ADD_CA3_BPTT_S123/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.06182018667459488,0.33051354171457253,16.0,35.17836380004883,0.019972122457700407,0.1872597627610686,13.560359001159668,0.0,1299.935546875,170.71067810058594,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,54.0,0.27979275584220886,0.0
CPD_C15_ADD_CA3_BPTT_S123,CPD_C15_ADD_CA3_BPTT,C15,123,additive_ca3_bptt_none,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,additive,ca3,bptt,none,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_ADD_CA3_BPTT_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.14519992470741272,0.3219052209292452,9.0,32.58696746826172,0.01859443184245593,0.11297724187600698,16.392772674560547,0.0625,1343.280517578125,0.0,1,6.0,0.02500000037252903,3.0,1.0,0.03333333507180214,1.25,1.0,0.02916666679084301,0.0,0.0,1.0,0.1666666716337204,0.1111111119389534,0.0,0.0,0.0,0.0,9440.0,6197.0,0.6564618349075317,0.0
CPD_C15_ADD_CA3_BPTT_S123,CPD_C15_ADD_CA3_BPTT,C15,123,additive_ca3_bptt_none,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,additive,ca3,bptt,none,0,50000000,50003968,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_ADD_CA3_BPTT_S123/policy_00/snapshot_target_000050000000_actual_000050003968.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.1515706181526184,0.3234702926820467,12.0,32.52119064331055,0.01652035034536077,0.10386618242824021,16.586280822753906,0.0,1407.8338623046875,50.0,1,8.0,0.03333333507180214,5.0,1.0,0.07083333283662796,1.8235293626785278,2.0,0.04895833507180214,0.0,0.0,1.0,0.125,0.1015625,0.0,0.0,0.0,0.0,24871.0,15972.0,0.6421937346458435,0.0
CPD_C15_ADD_CA3_BPTT_S123,CPD_C15_ADD_CA3_BPTT,C15,123,additive_ca3_bptt_none,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,additive,ca3,bptt,none,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_ADD_CA3_BPTT_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.1508970856666565,0.3451245097837348,11.0,31.650907516479492,0.02910270886101702,0.13715533117989187,16.750595092773438,0.0,1291.61669921875,0.0,1,9.0,0.03750000149011612,8.0,1.0,0.10000000149011612,2.2916667461395264,2.0,0.06034722179174423,0.0,0.0,0.7820702195167542,0.1666666716337204,0.10493826866149902,0.0,0.0,0.0,0.0,42600.0,27165.0,0.6376760601997375,0.0
CPD_C15_ADD_CA3_BPTT_S8,CPD_C15_ADD_CA3_BPTT,C15,8,additive_ca3_bptt_none,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,additive,ca3,bptt,none,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_ADD_CA3_BPTT_S8/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.072022944688797,0.27254276519311177,16.0,35.222747802734375,0.015097257263774722,0.14948061603925228,15.215097427368164,0.0,1230.270263671875,200.0,1,3.0,0.012500000186264515,2.0,1.0,0.012500000186264515,1.0,1.0,0.012500000186264515,0.0,0.0,1.0,0.1666666716337204,0.1666666716337204,0.0,0.0,0.0,0.0,407.0,186.0,0.4570024609565735,0.0
CPD_C15_ADD_CA3_BPTT_S8,CPD_C15_ADD_CA3_BPTT,C15,8,additive_ca3_bptt_none,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,additive,ca3,bptt,none,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_ADD_CA3_BPTT_S8/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.13335278630256653,0.27813889435607836,14.0,32.62964630126953,0.01607916522588125,0.08631141818762944,16.55919647216797,0.0,1054.5946044921875,100.0,1,7.0,0.02916666679084301,6.0,1.0,0.05416666716337204,1.7692307233810425,1.0,0.03923610970377922,0.0,0.0,0.890496551990509,0.1428571492433548,0.11224489659070969,0.0,0.0,0.0,0.0,14083.0,9244.0,0.6563942432403564,0.0
CPD_C15_ADD_CA3_BPTT_S8,CPD_C15_ADD_CA3_BPTT,C15,8,additive_ca3_bptt_none,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,additive,ca3,bptt,none,0,50000000,50003968,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_ADD_CA3_BPTT_S8/policy_00/snapshot_target_000050000000_actual_000050003968.npz,100000.0,1.0,0.8725761772853186,1.0,0.0,0.16242390871047974,0.23532185162605881,13.0,32.07419967651367,0.013731094317361189,0.062489630427230755,16.866098403930664,0.0,1241.2701416015625,0.0,1,12.0,0.05000000074505806,12.0,1.0,0.25,3.8499999046325684,3.0,0.10542493313550949,0.0,0.0,0.7258113026618958,0.125,0.0798611119389534,0.0,0.0,0.0,0.0,36109.0,23355.0,0.6467916369438171,0.0
CPD_C15_ADD_CA3_BPTT_S8,CPD_C15_ADD_CA3_BPTT,C15,8,additive_ca3_bptt_none,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,additive,ca3,bptt,none,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_ADD_CA3_BPTT_S8/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.15340372920036316,0.2652853603309883,15.0,31.690126419067383,0.018297210158562262,0.06379712334892028,16.87932586669922,0.0,1501.418212890625,200.0,1,11.0,0.04583333432674408,7.0,1.0,0.125,2.3333332538604736,2.0,0.07493055611848831,0.0,0.0,1.0,0.09090909361839294,0.07851240038871765,0.0,0.0,0.0,0.0,60989.0,39482.0,0.6473626494407654,0.0
CPD_C15_ADD_CA3_BPTT_S99,CPD_C15_ADD_CA3_BPTT,C15,99,additive_ca3_bptt_none,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,additive,ca3,bptt,none,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_ADD_CA3_BPTT_S99/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.040344350039958954,0.36693973796995866,16.0,31.29065704345703,0.057373712704033866,0.37149843951774775,13.978036880493164,0.0625,1330.96044921875,100.0,1,1.0,0.004166666883975267,2.0,1.0,0.004166666883975267,1.0,1.0,0.004166666883975267,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,80.0,12.0,0.15000000596046448,0.0
CPD_C15_ADD_CA3_BPTT_S99,CPD_C15_ADD_CA3_BPTT,C15,99,additive_ca3_bptt_none,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,additive,ca3,bptt,none,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_ADD_CA3_BPTT_S99/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.14173853397369385,0.3008278792739667,11.0,32.84933853149414,0.015470051566838556,0.07592321613086604,16.773988723754883,0.0,1346.4434814453125,100.0,1,5.0,0.02083333395421505,3.0,1.0,0.02916666679084301,1.2857142686843872,1.0,0.02500000037252903,0.0,0.0,1.0,0.20000000298023224,0.14000000059604645,0.0,0.0,0.0,0.0,12821.0,8368.0,0.6526792049407959,0.0
CPD_C15_ADD_CA3_BPTT_S99,CPD_C15_ADD_CA3_BPTT,C15,99,additive_ca3_bptt_none,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,additive,ca3,bptt,none,0,50000000,50003968,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_ADD_CA3_BPTT_S99/policy_00/snapshot_target_000050000000_actual_000050003968.npz,100000.0,1.0,0.8670360110803325,1.0,0.0,0.14182282984256744,0.30472247434948907,13.0,32.607479095458984,0.014963938028340945,0.08169300728908813,16.830337524414062,0.0,1370.9346923828125,120.71067810058594,1,8.0,0.03333333507180214,4.0,1.0,0.05416666716337204,1.4615384340286255,1.0,0.04305555671453476,0.1458333283662796,0.0,0.2928932309150696,0.1875,0.1171875,0.0,0.0,0.0,0.0,31090.0,20518.0,0.6599549651145935,0.0
