run_name,condition,base,seed,cell,project,training_steps,preflight_steps,design_cells,family_100k,cell_feedback,cell_history,cell_gradient,cell_predictor,policy_id,target_env_steps,actual_env_steps,window_limit,scalar_window_limit,environment,frameskip,snapshot_path,valid_sample_count_100k,in_bounds_fraction_100k,visited_cell_fraction_100k,active_unit_fraction_100k,silent_unit_fraction_100k,active_unit_mean_spatial_information_100k,active_only_map_cosine_100k,unique_active_peak_bins_100k,mean_physical_step_distance,stationary_step_fraction,path_efficiency,mean_absolute_circular_yaw_change,mono_field_unit_fraction_100k,mean_primary_secondary_peak_distance_100k,median_dominant_peak_nearest_neighbor_distance_100k,graph_available,graph_reliable_edge_count,graph_reliable_edge_density,graph_largest_weak_component_size,graph_largest_strong_component_size,graph_reachable_pair_fraction,graph_mean_reachable_shortest_path_hops,graph_median_reachable_shortest_path_hops,graph_reliable_global_efficiency,graph_undirected_clustering,graph_directed_reciprocity,graph_small_world_propensity,graph_max_total_degree_fraction,graph_degree_herfindahl,graph_spatial_endpoint_valid_fraction,graph_reliable_edge_peak_distance_mean,graph_tctrl_peak_distance_correlation,graph_tctrl_peak_distance_pair_count,graph_prospective_attempt_count,graph_prospective_success_count,graph_prospective_success_fraction,graph_grounded_controllability,family_65to75,run,window_low_m,window_high_m,n_behavior,n_spatial,train/env_steps,coverage_auc,dg_density,silent_fraction,usage_entropy,option_success,action_tv,action_sensitivity,target_num,target_count,shuffle_num,shuffle_count,correct,wrong,timeout,command_entropy,pair_coverage,candidate_pairs,candidate_sources,candidate_count,behavior_candidate_count,commanded_num,commanded_count,first_shuffle_num,first_shuffle_count,largest_scc,reachable_pairs,top3_incoming,ppo_dg_norm,encoder_dg_norm,gradient_ratio,gradient_cosine,row_conflict,env_steps,grounded_controllability,in_bounds_fraction_65to75,valid_sample_count_65to75,active_unit_fraction_65to75,silent_unit_fraction_65to75,visited_cell_fraction_65to75,active_only_map_cosine_65to75,unique_active_peak_bins_65to75,mono_field_unit_fraction_65to75,active_unit_mean_spatial_information_65to75,mean_primary_secondary_peak_distance_65to75,median_dominant_peak_nearest_neighbor_distance_65to75,hit_lift,first_lift
CPD_C15_ADD_CA3_BPTT_S123,CPD_C15_ADD_CA3_BPTT,C15,123,additive_ca3_bptt_none,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,additive,ca3,bptt,none,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_ADD_CA3_BPTT_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.1508970856666565,0.3451245097837348,11.0,31.65090751647949,0.029102708861017,0.1371553311798918,16.750595092773438,0.0,1291.61669921875,0.0,1,9.0,0.0375000014901161,8.0,1.0,0.1000000014901161,2.2916667461395264,2.0,0.0603472217917442,0.0,0.0,0.7820702195167542,0.1666666716337204,0.104938268661499,0.0,0.0,0.0,0.0,42600.0,27165.0,0.6376760601997375,0.0,ca3_feedback_predictive_dg,CPD_C15_ADD_CA3_BPTT_S123,65,75,305,10,69992448.0,42.843023108196725,0.0556718669868852,0.0,0.9822861859672132,0.0711882292426229,0.001696531542459,0.0380785832950819,25.61639344262295,563.8196721311475,27.665573770491804,533.327868852459,24.00655737704918,392.4131147540984,0.4098360655737705,0.935803137442623,1.0,,,,,24.00655737704918,416.41967213114754,28.072131147540983,416.41967213114754,1.0,0.083415300904918,0.613113241180328,0.4150676278032786,0.1638683744950819,2.590933546918033,0.0092906308318032,0.5120901639344262,70483968.0,0.0,1.0,10000.0,1.0,0.0,0.776454294,0.196262243,14.8,0.0,0.166360965,1293.9010099999998,160.07670000000002,0.875855288742527,0.85517402476057
CPD_C15_ADD_CA3_BPTT_S8,CPD_C15_ADD_CA3_BPTT,C15,8,additive_ca3_bptt_none,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,additive,ca3,bptt,none,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_ADD_CA3_BPTT_S8/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.1534037292003631,0.2652853603309883,15.0,31.690126419067383,0.0182972101585622,0.0637971233489202,16.87932586669922,0.0,1501.418212890625,200.0,1,11.0,0.045833334326744,7.0,1.0,0.125,2.3333332538604736,2.0,0.0749305561184883,0.0,0.0,1.0,0.0909090936183929,0.0785124003887176,0.0,0.0,0.0,0.0,60989.0,39482.0,0.6473626494407654,0.0,ca3_feedback_predictive_dg,CPD_C15_ADD_CA3_BPTT_S8,65,75,305,10,69992448.0,26.110108780327867,0.0568549484426229,0.0,0.9859485032131148,0.0763751556950819,0.0008136120851704,0.043052604157377,26.3344262295082,539.6360655737705,29.678688524590164,509.0557377049181,24.42295081967213,393.7672131147541,0.0491803278688524,0.9299337158360657,1.0,,,,,24.42295081967213,418.1901639344262,27.80983606557377,418.1901639344262,1.00327868852459,0.1175273234655737,0.5189868354426229,0.3360269229836065,0.1609454517967213,2.0949363291147542,-0.0323027963496721,0.5151639344262295,70483968.0,0.0,1.0,10000.0,1.0,0.0,0.5407202310000001,0.2049908859999999,14.9,0.0125,0.169265759,1182.482334,147.393544,0.8370348189608102,0.8782126856873378
CPD_C15_ADD_CA3_BPTT_S99,CPD_C15_ADD_CA3_BPTT,C15,99,additive_ca3_bptt_none,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,additive,ca3,bptt,none,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_ADD_CA3_BPTT_S99/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8448753462603878,1.0,0.0,0.138196051120758,0.2742937993927068,15.0,31.836729049682617,0.0235874485073488,0.0700779300203567,16.886201858520508,0.0,1260.58544921875,212.1320343017578,1,11.0,0.045833334326744,11.0,1.0,0.1916666626930236,3.17391300201416,3.0,0.0909474194049835,0.0,0.0,0.5285668969154358,0.1363636404275894,0.0867768600583076,0.0,0.0,0.0,0.0,53143.0,35584.0,0.6695895791053772,0.0,ca3_feedback_predictive_dg,CPD_C15_ADD_CA3_BPTT_S99,65,75,305,10,69992448.0,28.123145409836063,0.0594615498688524,0.0,0.9881283621311476,0.0751102281439344,0.0012396153597442,0.0390057649508196,26.62622950819672,553.527868852459,28.78688524590164,523.0524590163934,24.17049180327869,404.71803278688526,0.1704918032786885,0.9275542489180328,1.0,,,,,24.17049180327869,428.8885245901639,29.90819672131148,428.8885245901639,1.0,0.1227595624196721,0.5390267764590164,0.3926984001311475,0.181472890704918,2.197856052655738,-0.0472923018678688,0.5024590163934426,70483968.0,0.0,1.0,10000.0,1.0,0.0,0.61495845,0.211884416,14.7,0.0,0.1509903389999999,1152.4867600000002,176.489204,0.8740187535753745,0.8081561061170794
CPD_C15_ADD_CA3_DIR_GOAL_S123,CPD_C15_ADD_CA3_DIR_GOAL,C15,123,additive_ca3_direct_goal,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,additive,ca3,direct,goal,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_ADD_CA3_DIR_GOAL_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8587257617728532,1.0,0.0,0.1337044686079025,0.2493608588347694,14.0,31.762882232666016,0.0177085664300099,0.0708519263808041,16.886201858520508,0.0,1109.69287109375,170.71067810058594,1,14.0,0.058333333581686,12.0,12.0,0.550000011920929,4.878787994384766,5.0,0.1729381680488586,0.1041666641831398,0.0,0.2928932309150696,0.1071428582072258,0.0867346972227096,0.0,0.0,0.0,0.0,77334.0,56754.0,0.7338815927505493,0.0,ca3_feedback_predictive_dg,CPD_C15_ADD_CA3_DIR_GOAL_S123,65,75,305,10,69992448.0,26.759567872131147,0.0680173781737704,0.0,0.9603054729180328,0.081207217472459,0.0007044559930852,0.0392878232327868,29.62295081967213,610.0360655737705,37.40655737704918,579.911475409836,23.291803278688526,473.6950819672131,0.1344262295081967,0.8797848819344262,1.0,,,,,23.291803278688526,496.9868852459017,34.00327868852459,496.9868852459017,9.498360655737704,0.4731284169180328,0.4782482555737705,0.3830778444590164,0.2691546178688525,1.5050144483606558,0.0167908381678688,0.4959730981311475,70483968.0,0.0,1.0,10000.0,1.0,0.0,0.5770083140000001,0.199830997,15.4,0.0,0.147861153,1140.5606039999998,153.494542,0.7528124070876414,0.6849869829331792
CPD_C15_ADD_CA3_DIR_GOAL_S8,CPD_C15_ADD_CA3_DIR_GOAL,C15,8,additive_ca3_direct_goal,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,additive,ca3,direct,goal,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_ADD_CA3_DIR_GOAL_S8/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.1489647030830383,0.3664901499105651,11.0,26.30685043334961,0.1394076243948085,0.0763573975375711,15.910585403442385,0.0,1436.488037109375,0.0,1,11.0,0.045833334326744,6.0,1.0,0.116666667163372,2.107142925262451,2.0,0.0734027773141861,0.0,0.0,1.0,0.0909090936183929,0.0785124003887176,0.0,0.0,0.0,0.0,65285.0,48674.0,0.7455617785453796,0.0,ca3_feedback_predictive_dg,CPD_C15_ADD_CA3_DIR_GOAL_S8,65,75,305,10,69992448.0,21.64545821311476,0.0587707519409836,0.0,0.9929788899672132,0.0744174366180328,0.0020762198237377,0.071214042504918,26.27540983606557,596.1737704918032,31.990163934426228,566.0819672131148,23.295081967213115,425.2196721311476,0.2295081967213114,0.9094537896065574,1.0,,,,,23.295081967213115,448.51475409836064,29.37049180327869,448.51475409836064,1.0,0.174303279304918,0.4573601984918032,0.3140186576065573,0.193643040557377,1.7033599977377047,0.0164513159721311,0.4760245901639344,70483968.0,0.0,1.0,10000.0,1.0,0.0,0.4493074849999999,0.287004188,12.2,0.0,0.152773424,1395.24662,10.0,0.7799010209303793,0.7931457914713106
CPD_C15_ADD_CA3_DIR_GOAL_S99,CPD_C15_ADD_CA3_DIR_GOAL,C15,99,additive_ca3_direct_goal,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,additive,ca3,direct,goal,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_ADD_CA3_DIR_GOAL_S99/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8559556786703602,1.0,0.0,0.160714566707611,0.215175145992701,10.0,31.846397399902344,0.0138829560017086,0.0563807726317595,16.435283660888672,0.0625,1095.6558837890625,50.0,1,12.0,0.050000000745058,11.0,9.0,0.3833333253860473,4.619565010070801,5.0,0.1300777047872543,0.0,0.0,0.8311395645141602,0.125,0.0833333358168602,0.0,0.0,0.0,0.0,75166.0,60640.0,0.8067477345466614,0.0,ca3_feedback_predictive_dg,CPD_C15_ADD_CA3_DIR_GOAL_S99,65,75,305,10,69992448.0,23.100048081967213,0.0635318944590164,0.0,0.9474898652786884,0.0830628372058032,0.0007227001148524,0.0435411661278688,27.652459016393443,683.9737704918033,39.04262295081967,654.3672131147541,22.127868852459017,513.7540983606557,0.1967213114754098,0.8619457907868854,1.0,,,,,22.127868852459017,535.8819672131148,36.13442622950819,535.8819672131148,7.99016393442623,0.4250819646229508,0.4982691281639345,0.3829328307081967,0.2314397259836065,1.7363157643278688,0.0218098685339672,0.4850956284590164,70483968.0,0.0,1.0,10000.0,1.0,0.0,0.493074796,0.176499351,14.0,0.05,0.1644538149999999,964.136034,68.251407,0.6776053937086135,0.6123763723800018
CPD_C15_ADD_CA3_DIR_PASS_S123,CPD_C15_ADD_CA3_DIR_PASS,C15,123,additive_ca3_direct_passive,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,additive,ca3,direct,passive,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_ADD_CA3_DIR_PASS_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8614958448753463,1.0,0.0,0.1462666243314743,0.2609438749885393,15.0,31.943307876586918,0.0151547513705387,0.0798274316701163,16.876924514770508,0.0,1276.2879638671875,250.0,1,12.0,0.050000000745058,12.0,11.0,0.5041666626930237,5.545454502105713,6.0,0.1468272060155868,0.0,0.0,0.2928932309150696,0.125,0.0868055522441864,0.0,0.0,0.0,0.0,67143.0,53712.0,0.7999642491340637,0.0,ca3_feedback_predictive_dg,CPD_C15_ADD_CA3_DIR_PASS_S123,65,75,305,10,69992448.0,29.206580052459024,0.0659858077180328,0.0,0.9669865896393444,0.0727836083518032,0.0007646465646295,0.0405817059475409,28.140983606557377,617.1245901639344,39.65901639344262,586.6819672131147,23.18688524590164,506.8032786885246,0.0786885245901639,0.8723161779672132,1.0,,,,,23.18688524590164,529.9901639344263,37.24262295081967,529.9901639344263,1.360655737704918,0.2738524600327868,0.520096310295082,0.2713035272459016,0.2400947989836065,1.1886842843606555,-0.0050650508212459,0.4969672133442623,70483968.0,0.0,1.0,10000.0,1.0,0.0,0.552354577,0.191283895,14.3,0.0,0.157458133,1180.97046,117.393544,0.6745703092684134,0.6225900167268245
CPD_C15_ADD_CA3_DIR_PASS_S8,CPD_C15_ADD_CA3_DIR_PASS,C15,8,additive_ca3_direct_passive,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,additive,ca3,direct,passive,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_ADD_CA3_DIR_PASS_S8/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.1573546826839447,0.2769116624976337,13.0,31.97808265686035,0.0163861058841478,0.0863464358701971,16.884483337402344,0.125,1266.257568359375,0.0,1,14.0,0.058333333581686,14.0,1.0,0.3125,4.066666603088379,4.0,0.1261061578989029,0.0,0.0,0.5084086060523987,0.1071428582072258,0.0714285746216774,0.0714285746216774,0.0,0.0,1.0,73706.0,57692.0,0.7827314138412476,0.0559093840420246,ca3_feedback_predictive_dg,CPD_C15_ADD_CA3_DIR_PASS_S8,65,75,305,10,69992448.0,32.12253768196721,0.063881695662295,0.0,0.9630479306885243,0.0799699003770491,0.0006291445126147,0.0320713467475409,26.7672131147541,601.416393442623,35.54754098360656,571.1573770491804,23.35737704918033,482.3868852459016,0.0918032786885245,0.8817213107540984,1.0,,,,,23.35737704918033,505.744262295082,33.13770491803279,505.744262295082,3.9245901639344254,0.3748497303278689,0.4981763570491804,0.3559697213442623,0.2690774094426229,1.39134657652459,-0.0164206756695934,0.4924180327868852,70483968.0,0.0115813994,1.0,10000.0,1.0,0.0,0.61855956,0.203077651,14.8,0.06875,0.1674494349999999,1215.099103,61.18034,0.7151120919305377,0.7048580191946175
CPD_C15_ADD_CA3_DIR_PASS_S99,CPD_C15_ADD_CA3_DIR_PASS,C15,99,additive_ca3_direct_passive,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,additive,ca3,direct,passive,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_ADD_CA3_DIR_PASS_S99/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8642659279778393,1.0,0.0,0.1226751655340194,0.2526302055599743,12.0,31.98711395263672,0.0140853664737768,0.0596268191758927,16.88791847229004,0.0,978.9131469726562,70.71067810058594,1,13.0,0.054166667163372,11.0,11.0,0.4625000059604645,5.054054260253906,5.0,0.1464484184980392,0.1041666641831398,0.0,0.2928932309150696,0.1153846159577369,0.0828402340412139,0.0,0.0,0.0,0.0,64353.0,49121.0,0.7633055448532104,0.0,ca3_feedback_predictive_dg,CPD_C15_ADD_CA3_DIR_PASS_S99,65,75,305,10,69992448.0,24.20839125901639,0.0680833160163934,0.0,0.9520901736065572,0.0818754980380327,0.0007262129241967,0.0673513147672131,28.78688524590164,657.2196721311475,39.15409836065574,627.4032786885246,22.37704918032787,520.9639344262295,0.1311475409836065,0.8602005595737704,1.0,,,,,22.37704918032787,543.3409836065574,37.072131147540986,543.3409836065574,8.19672131147541,0.4006147529836065,0.5093051479672132,0.2976580538032787,0.2411394212459016,1.3282589299016394,0.0050856962496393,0.4865983606557377,70483968.0,0.0,1.0,10000.0,1.0,0.0,0.556509695,0.184126391,15.1,0.0125,0.1384761850999999,1218.39059,195.612088,0.701865149692193,0.603608384186787
CPD_C15_ADD_CA3_DIR_S123,CPD_C15_ADD_CA3_DIR,C15,123,additive_ca3_direct_none,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,additive,ca3,direct,none,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_ADD_CA3_DIR_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8725761772853186,1.0,0.0,0.158195674419403,0.3006180120955152,11.0,32.183555603027344,0.02230539987998,0.106831910891498,16.822959899902344,0.0625,1023.1333618164062,0.0,1,10.0,0.0416666679084301,8.0,1.0,0.125,2.533333301544189,2.0,0.0705555528402328,0.0,0.0,1.0,0.1500000059604644,0.0949999988079071,0.0,0.0,0.0,0.0,44095.0,29663.0,0.672706663608551,0.0,ca3_feedback_predictive_dg,CPD_C15_ADD_CA3_DIR_S123,65,75,305,10,69992448.0,41.84608932459016,0.0567739017967213,0.0,0.9785370978032788,0.0747159848839344,0.0018188076680786,0.042391691252459,25.095081967213115,562.911475409836,27.81967213114754,532.727868852459,23.58360655737705,418.8819672131148,0.1704918032786885,0.9170082019672132,1.0,,,,,23.58360655737705,442.4655737704918,30.865573770491803,442.4655737704918,1.0,0.1271584701344262,0.5906190753770492,0.5001494010163935,0.1551511552459016,3.235980716557377,-0.0195771950003278,0.5113661203278689,70483968.0,0.006087482,1.0,10000.0,1.0,0.0,0.627700832,0.173101931,13.6,0.08125,0.152517042,1180.690384,65.0,0.8536934039702062,0.7640747822392182
CPD_C15_ADD_CA3_DIR_S8,CPD_C15_ADD_CA3_DIR,C15,8,additive_ca3_direct_none,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,additive,ca3,direct,none,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_ADD_CA3_DIR_S8/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8781163434903048,1.0,0.0,0.1906686425209045,0.222904213043493,10.0,30.959983825683597,0.025945363194402,0.1214392661927514,16.829322814941406,0.3125,1519.366943359375,0.0,1,11.0,0.045833334326744,6.0,1.0,0.0958333313465118,1.7826087474822998,2.0,0.0670138895511627,0.0,0.0,1.0,0.1363636404275894,0.0909090936183929,0.0,0.0,0.0,0.0,60184.0,39226.0,0.651767909526825,0.0,ca3_feedback_predictive_dg,CPD_C15_ADD_CA3_DIR_S8,65,75,305,10,69992448.0,39.27400981967212,0.0526326163836065,0.0,0.981980306032787,0.0757193945531147,0.0008713358646809,0.0366671265311475,24.74754098360656,608.2852459016393,26.888524590163936,578.5639344262295,23.00983606557377,394.0655737704918,0.1081967213114754,0.9217118572786888,1.0,,,,,23.00983606557377,417.0754098360656,28.380327868852454,417.0754098360656,1.0,0.1501502735081967,0.5384661134426229,0.4718321716065574,0.1459717936426229,3.092109825737705,0.0006648768639344,0.5094945355409836,70483968.0,0.0721748403,1.0,10000.0,1.0,0.0,0.521606649,0.181157802,11.7,0.2854533029999999,0.194922571,1199.9248160000002,10.0,0.8754052659005739,0.8107670979667283
CPD_C15_ADD_CA3_DIR_S99,CPD_C15_ADD_CA3_DIR,C15,99,additive_ca3_direct_none,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,additive,ca3,direct,none,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_ADD_CA3_DIR_S99/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.1363188922405243,0.3056821668207959,14.0,31.99681854248047,0.0224685958399023,0.1165648662785783,16.821407318115234,0.0,948.8781127929688,100.0,1,7.0,0.029166666790843,7.0,1.0,0.0874999985098838,2.4285714626312256,2.0,0.0499305538833141,0.0,0.0,0.5049201250076294,0.2142857164144516,0.1326530575752258,0.0,0.0,0.0,0.0,32808.0,22218.0,0.6772128939628601,0.0,ca3_feedback_predictive_dg,CPD_C15_ADD_CA3_DIR_S99,65,75,305,10,69992448.0,39.138774314754095,0.0532967989180327,0.0,0.9778456954426228,0.0720098059065573,0.0012564956365114,0.0344213322327868,25.42622950819672,589.7049180327868,27.61311475409836,559.311475409836,23.672131147540984,386.6885245901639,0.1967213114754098,0.9373203101311476,1.0,,,,,23.672131147540984,410.3606557377049,28.6,410.3606557377049,1.0,0.0697814216459016,0.6907436063606557,0.4518928324590163,0.1422228491868852,3.201152631147541,0.0123885654599672,0.5026639344262295,70483968.0,0.0,1.0,10000.0,1.0,0.0,0.673130189,0.197119839,14.7,0.0,0.149396325,1030.157856,182.147768,0.8733444107547909,0.8276968932706638
CPD_C15_BASE_S123,CPD_C15_BASE,C15,123,base,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,none,none,none,none,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_BASE_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.1215348243713378,0.2054844582236951,15.0,33.91733169555664,0.032308928698589,0.1096335448597887,16.831022262573242,0.0625,1317.423583984375,200.0,1,4.0,0.016666667535901,3.0,1.0,0.020833333954215,1.2000000476837158,1.0,0.018750000745058,0.0,0.0,1.0,0.25,0.15625,0.0,0.0,0.0,0.0,14635.0,8628.0,0.5895456075668335,0.0,ca3_feedback_predictive_dg,CPD_C15_BASE_S123,65,75,305,10,69992448.0,39.393616531147536,0.0298245789704918,0.0,0.9939278979344264,0.0653419027147541,0.0020735190785901,0.0396810836065573,20.83606557377049,796.0098360655737,20.25901639344262,767.7967213114754,20.098360655737704,311.6622950819672,0.1573770491803278,0.9668107342295084,1.0,,,,,20.098360655737704,331.7606557377049,22.01967213114754,331.7606557377049,1.0,0.0183333337901639,0.8948696115737705,0.244802556,0.1798158100655738,1.369659863442623,-0.0063211041319016,0.5030737704918032,70483968.0,0.0,1.0,10000.0,1.0,0.0,0.7831024969999999,0.1178991757,15.7,0.00625,0.145388426,1203.6920699999998,226.8034,0.9920308516255352,0.9127456819535438
CPD_C15_BASE_S8,CPD_C15_BASE,C15,8,base,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,none,none,none,none,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_BASE_S8/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8698060941828255,1.0,0.0,0.1674412190914154,0.1217187643741235,12.0,32.554405212402344,0.0164191251271617,0.0866799115775108,16.873823165893555,0.25,1566.3486328125,0.0,1,7.0,0.029166666790843,6.0,1.0,0.0708333328366279,2.1764705181121826,2.0,0.0445833317935466,0.0,0.0,0.890496551990509,0.1428571492433548,0.1122448965907096,0.1428571492433548,200.0,0.0,1.0,33019.0,22243.0,0.6736424565315247,0.0962346345186233,ca3_feedback_predictive_dg,CPD_C15_BASE_S8,65,75,305,10,69992448.0,35.89087526885246,0.0260315942163934,0.0,0.9920040784262296,0.0739866294065573,0.0008093987990819,0.0295314851737704,19.57704918032787,862.6,19.4,835.3344262295082,19.04590163934426,280.544262295082,0.1672131147540983,0.9644889478360654,1.0,,,,,19.04590163934426,299.59016393442624,19.678688524590164,299.59016393442624,1.0,0.0645765026885245,0.6294434716065574,0.1626587468459016,0.1823732895737705,0.9005388676393442,-0.0264619799323114,0.5055327868852459,70483968.0,0.0423526969,1.0,10000.0,1.0,0.0,0.5238227179999999,0.098051433,12.7,0.1812500039999999,0.175562187,1205.84828,5.0,0.9772291839055292,0.9678440519826724
